Candidate,Party,Country,extra info,source_file,source_sheet,source_row
Alexander Gauland,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1348
Albrecht Glaser,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1349
Markus Frohnmaier,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1350
Kristina Baum,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1351
Christian Lindner,Free Democratic Party,Germany,FDP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1352
Gregor Gysi,The Left,Germany,Die Linke,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1353
Stephen Colbert,Democratic Party,United States,supporter,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1354
Friedrich Merz,Christian Democratic Union,Germany,CDU,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1355
Annalena Baerbock,Alliance 90/The Greens,Germany,Bündnis 90/Die Grünen,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1356
Ulrich Siegmund,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1357
Sahra Wagenknecht,Bündnis Sahra Wagenknecht,Germany,BSW,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1358
Alliance 90/The Greens,Alliance 90/The Greens,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1359
Martin Schulz,Social Democratic Party,Germany,SPD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1360
Tim Achtermeyer,Alliance 90/The Greens,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1361
Macklemore,Not publicly affiliated,United States,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1362
Kay Gottschalk,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1363
Dieter Bohlen,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1364
Daniel Halemba,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1365
Marco Rima,Not publicly affiliated,Switzerland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1366
Harald Lesch,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1367
Tino Chrupalla,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1368
Armin Laschet,Christian Democratic Union,Germany,CDU,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1369
Maybrit Illner,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1370
Markus Söder,Christian Social Union,Germany,CSU,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1371
Karl-Theodor zu Guttenberg,Christian Social Union,Germany,CSU,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1372
Thomas Oppermann,Social Democratic Party,Germany,SPD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1373
Lars Klingbeil,Social Democratic Party,Germany,SPD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1374
Katrin Göring-Eckardt,Alliance 90/The Greens,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1375
Karl Lauterbach,Social Democratic Party,Germany,SPD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1376
Udo Lindenberg,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1377
Björn Höcke,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1378
Mario Voigt,Christian Democratic Union,Germany,CDU,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1379
Heute Show,Satirical television program,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1380
Fridays for Future (FFF),Environmental movement,International,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1381
Kevin Kühnert,Social Democratic Party,Germany,SPD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1382
Bundestag,Federal Parliament,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1383
Bärbel Bas,Social Democratic Party,Germany,SPD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1384
Christian Democratic Union/Christian Social Union (CDU/CSU),Political alliance,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1385
Ecological Democratic Party (ÖDP),Ecological Democratic Party,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1386
Gerhart Baum,Free Democratic Party,Germany,FDP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1387
Green Youth,Youth wing of Alliance 90/The Greens,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1388
Boris Pistorius,Social Democratic Party,Germany,SPD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1389
Saskia Esken,Social Democratic Party,Germany,SPD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1390
Omid Nouripour,Alliance 90/The Greens,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1391
Ricarda Lang,Alliance 90/The Greens,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1392
Marc Friedrich,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1393
European Parliament,Supranational legislative body,European Union,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1394
Klaas Heufer-Umlauf,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1395
Anne Will,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1396
Lukas Brandweiner,Austrian People's Party,Austria,ÖVP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1397
Austrian People's Party (ÖVP),Austrian People's Party,Austria,ÖVP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1398
Joachim Gauck,Independent,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1399
Jens Riewa,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1400
Jörg Urban,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1401
Robert Malorny,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1402
Claus Kleber,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1403
Wolfgang Kubicki,Free Democratic Party,Germany,FDP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1404
The Left (Die Linke),The Left,Germany,Die Linke,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1405
Markus Lanz,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1406
Philipp Türmer,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1407
Florence Gaub,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1408
Caroline Bosbach,Christian Democratic Union,Germany,CDU,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1409
Lars Patrick Berg,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1410
Claudia Roth,Alliance 90/The Greens,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1411
United Nations Security Council,International Organization,International,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1412
Bushido,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1413
Beatrix von Storch,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1414
Sandra Maischberger,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1415
Markus Lenz,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1416
Ulrike Herrmann,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1417
Franz Josef Strauß,Christian Social Union,Germany,CSU,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1418
Gaby Bischoff,Social Democratic Party,Germany,SPD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1419
Gabriele Krone-Schmalz,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1420
Christian Dürr,Free Democratic Party,Germany,FDP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1421
Theodor Weimer,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1422
Freedom Party of Austria (FPÖ),Freedom Party of Austria,Austria,FPÖ,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1423
Janine Wissler,The Left,Germany,Die Linke,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1424
Erich Honecker,Socialist Unity Party,Germany,SED,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1425
Alliance 90/The Greens (Die Grünen),Alliance 90/The Greens,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1426
International Criminal Court (ICC),International Organization,International,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1427
Steffen Große,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1428
Hans-Georg Maaßen,Christian Democratic Union,Germany,CDU,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1429
Helmut Schmidt,Social Democratic Party,Germany,SPD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1430
Hubert Aiwanger,Free Voters,Germany,Freie Wähler,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1431
Anton Hofreiter,Alliance 90/The Greens,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1432
Liz Cheney,Republican Party,United States,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1433
Michael Kretschmer,Christian Democratic Union,Germany,CDU,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1434
Svenja Appuhn,Formerly Alliance 90/The Greens,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1435
Julian Nagelsmann,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1436
Marina Weisband,Alliance 90/The Greens,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1437
Marvin Neumann,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1438
Florian Merz,Not publicly affiliated,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1439
Phoenix,Public television broadcaster,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1440
Alternative for Germany (AfD),Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1441
Philipp Amthor,Christian Democratic Union,Germany,CDU,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1442
Evangelische Jugend,Protestant Youth Organization,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1443
ARD ZDF Deutschlandradio Beitragsservice (commonly known as GEZ),Public broadcasting fee collection agency,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1444
Albert Einstein,Not applicable,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1445
Klimaliste,Environmentalist political party,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1446
European Democratic Party (EDP/PDE),"Centrist, pro-European political party",Europe-wide,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1447
Partei Mensch Umwelt Tierschutz,Animal Protection Party,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1448
Cate Blanchett,Not publicly affiliated,Australia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1449
Morten Messerschmidt,Danish People's Party,Denmark,DF,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1450
Wernher von Braun,Not applicable,Germany,deceased,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1451
Association of European Journalists (AEJ),Professional association,Europe-wide,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1452
Free Voters (Freie Wähler),Centrist political party,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1453
Deutsche Bahn,State-owned railway company,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1454
Party of Humanists (Partei der Humanisten),Secular humanist political party,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1455
European People's Party (EPP/EVP),Center-right European political party,Europe-wide,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1456
van Lovrinović,Pravo i Pravda,Croatia,Right and Justice,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1457
Isaac Herzog,Israeli Labor Party,Israel,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1458
Andrija Klarić,Not publicly affiliated,Croatia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1459
Mehdi Hasan,Not publicly affiliated,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1460
Cenk Uygur,Democratic Party,United States,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1461
Odlučnost i Pravednost (Determination and Justice),Political party,Croatia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1462
Željko Komšić,Democratic Front,Bosnia and Herzegovina,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1463
Chase Oliver,Libertarian Party,United States,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1464
Avi Hyman,Likud,Israel,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1465
Micheál Martin,Fianna Fáil,Ireland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1466
Jess Phillips,Labour Party,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1467
Michael Ellis,Conservative Party,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1468
Sébastien Delogu,La France Insoumise,France,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1469
Ned Mannoun,Liberal Party,Australia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1470
Slobodan Novak,Croatian Democratic Union,Croatia,HDZ,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1471
Mato Lukić,Croatian Democratic Union,Croatia,HDZ,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1472
Stjepan Mesić,Social Democratic Party,Croatia,SDP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1473
John Oliver,Not publicly affiliated,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1474
Gideon Levy,Not publicly affiliated,Israel,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1475
Jan Mišković,Croatian Democratic Union,Croatia,HDZ,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1476
Plaid Cymru,Plaid Cymru,United Kingdom (Wales),,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1477
Carmen Smith,Not publicly affiliated,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1478
Mishal Al-Ahmad Al-Jaber Al-Sabah,Not publicly affiliated,Kuwait,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1479
Liam Byrne,Labour Party,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1480
Federation of Young European Greens,European Green Party,Europe-wide,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1481
Die Grünen – Die Grüne Alternative,The Greens – The Green Alternative,Austria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1482
Alma Zadić,The Greens – The Green Alternative,Austria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1483
Marcus König,Christian Social Union,Germany,CSU,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1484
Luc Frieden,Christian Social People's Party,Luxembourg,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1485
Matko Dujmović,Croatian Democratic Union,Croatia,HDZ,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1486
European Greens,European Green Party,Europe-wide,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1487
Davor Božinović,Croatian Democratic Union,Croatia,HDZ,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1488
Gabrijela Žalac,Croatian Democratic Union,Croatia,HDZ,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1489
Vitali Klitschko,Ukrainian Democratic Alliance for Reform,Ukraine,UDAR,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1490
Yonnec Polet,Party of European Socialists,Belgium,PES,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1491
Ante Mihanović,Croatian Democratic Union,Croatia,HDZ,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1492
UK Labour,Labour Party,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1493
Harrison Ford,Not publicly affiliated,United States,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1494
Österreichische Volkspartei (ÖVP),Austrian People's Party,Austria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1495
António Guterres,Socialist Party,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1496
Mahmoud Abbas,Fatah,Palestine,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1497
Peter Casey,Independent,Ireland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1498
The Left in the EU,Party of the European Left,Europe-wide,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1499
Benny Gantz,National Unity Party,Israel,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1500
Mary Lou McDonald,Sinn Féin,Ireland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1501
Annie Lennox,Not publicly affiliated,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1502
Holly Cairns,Social Democrats,Ireland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1503
Fine Gael,Fine Gael,Ireland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1504
Partit Nazzjonalista,Nationalist Party,Malta,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1505
Ante Šušnjar,Croatian Democratic Union,Croatia,HDZ,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1506
Jennifer Aniston,Not publicly affiliated,United States,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1507
Michelle Obama,Democratic Party,United States,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1508
The Labour Party,Labour Party,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1509
Fumio Kishida,Liberal Democratic Party,Japan,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1510
Anna Strolenberg,Volt Europa,Netherlands,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1511
Reinier van Lanschot,Volt Europa,Netherlands,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1512
Gibanje Svoboda,Freedom Movement,Slovenia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1513
MOST,Bridge of Independent Lists,Croatia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1514
Robert Golob,Freedom Movement,Slovenia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1515
Oliver Vogt,Christian Democratic Union,Germany,CDU,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1516
Cem Özdemir,Alliance 90/The Greens,Germany,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1517
Mary Robinson,Labour Party,Ireland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1518
Zvonimir Troskot,Bridge of Independent Lists,Croatia,MOST,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1519
Bulgarian Socialist Party,Bulgarian Socialist Party,Bulgaria,BSP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1520
Kornelia Petrova Ninova,Independent,Bulgaria,formerly BSP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1521
We Continue the Change – Democratic Bulgaria (PP–DB),PP–DB Coalition,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1522
Assen Vassilev,We Continue the Change,Bulgaria,PP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1523
Solidaristic Bulgaria,Solidaristic Bulgaria,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1524
Stanislav Balabanov,There Is Such a People,Bulgaria,ITN,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1525
Sword,Sword,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1526
Radostin Vassilev,Independent,Bulgaria,formerly PP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1527
Movement for Rights and Freedoms,Movement for Rights and Freedoms,Bulgaria,DPS,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1528
Delyan Peevski,Movement for Rights and Freedoms,Bulgaria,DPS,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1529
Tsoncho Ganev,Revival,Bulgaria,Vazrazhdane,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1530
Rumen Radev,Independent,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1531
Angel Dzhambazki,IMRO – Bulgarian National Movement,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1532
Manol Peykov,We Continue the Change – Democratic Bulgaria,Bulgaria,PP–DB,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1533
Antoaneta Tsoneva,Democratic Bulgaria,Bulgaria,DB,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1534
Ivaylo Mirchev,Democratic Bulgaria,Bulgaria,DB,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1535
Petar Volgin,Independent,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1536
Kuzman Iliev,Revival,Bulgaria,Vazrazhdane,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1537
Boyko Rashkov,We Continue the Change,Bulgaria,PP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1538
Roumen Gechev,Bulgarian Socialist Party,Bulgaria,BSP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1539
Tatyana Doncheva,Movement 21,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1540
Levitsata,Levitsata,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1541
Vanya Georgieva,Bulgarian Socialist Party,Bulgaria,BSP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1542
Todor Zhivkov,Bulgarian Communist Party,Bulgaria,BCP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1543
Osman Oktay,Movement for Rights and Freedoms,Bulgaria,DPS,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1544
Revival,Revival,Bulgaria,Vazrazhdane,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1545
Velichie,Velichie,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1546
VMRO,IMRO – Bulgarian National Movement,Bulgaria,VMRO,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1547
Asen Vassilev,We Continue the Change,Bulgaria,PP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1548
Lena Borislavova,We Continue the Change,Bulgaria,PP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1549
Todor Angelov,Bulgarian Communist Party,Bulgaria,BCP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1550
Yavor Bozhankov,Bulgarian Socialist Party,Bulgaria,BSP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1551
Hristo Petrov (Itzo Hazarta),We Continue the Change,Bulgaria,PP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1552
